combination_id,replication,arrival_rate,num_doctors,num_nurses,simulation_time,warm_up_period,entities_processed,throughput,system_time_avg,Consultation_queue_time,Consultation_service_time,Pharmacy_queue_time,Pharmacy_service_time,Triage_queue_time,Triage_service_time,nursesT_utilization,nursesT_avg_queue,nursesT_max_queue,doctors_utilization,doctors_avg_queue,doctors_max_queue,nurses_utilization,nurses_avg_queue,nurses_max_queue,pharmacy_utilization,pharmacy_avg_queue,pharmacy_max_queue
12,0,4,4,2,2400,420,493,0.24898989898989898,19.82985249140216,1.3051188726101286,9.934905540006636,1.138502235785238,4.8898688572989135,3.019519987033476,2.4904523519253305,0.6207792832822181,1.149022378872896,24,0.5238019725348743,0.03464231378450334,3,0.6676783315633399,0.1268152092339808,4,0.5302293940947789,0.25168136935241653,10
12,1,4,4,2,2400,420,531,0.2681818181818182,20.86220685213393,2.726632668896454,10.140462707369757,1.2990021437775194,4.810359562172981,2.616002731754048,2.5103275142004,0.6741536206620236,1.0341709777610686,18,0.6177160620770642,0.1981626854647065,5,0.751276024918312,0.4151988590180266,6,0.5356991330601731,0.3491784688427664,10
12,2,4,4,2,2400,420,481,0.24292929292929294,19.494870273415184,0.9883521940740613,9.75091930013852,2.2491397778005533,5.2495923115822585,1.7199536183376465,2.4990485509947136,0.6038318240903088,0.5285905180558095,12,0.5058157163138126,0.01218754710215891,3,0.6528251192421006,0.07697505463110679,4,0.5369617195441063,0.6127997605683039,14
12,3,4,4,2,2400,420,503,0.25404040404040407,19.907514321757997,2.4061982738547822,9.92986630059649,1.09916261499739,4.939591796569214,2.3999924090569142,2.52111395212257,0.6392071682031899,0.8973327775982515,18,0.5493101797583089,0.16431842422511925,6,0.6751849751535061,0.3360042177978371,7,0.5275713454550148,0.26405639732535696,14
12,4,4,4,2,2400,420,518,0.26161616161616164,19.38073489237226,1.4668235519113817,9.702447072756751,1.778689321786767,5.27058945234868,2.061085890271164,2.4877626130708874,0.6484752049071956,0.7284769551744406,12,0.5440905064733889,0.04301451020605136,3,0.6842283088298132,0.166691609610167,4,0.569678609551903,0.47307312957210707,12
13,0,4,4,3,2400,420,487,0.24595959595959596,19.00266143068237,1.7017763854697954,9.923719121946345,1.0671321770679687,5.247901234739146,1.8242043598977855,2.4865274623515874,0.6185627292766059,0.7246730492908533,12,0.5342904169440198,0.05688065949150997,4,0.6651828958244276,0.19849363979430645,5,0.5360812589560092,0.23372298456071225,8
13,1,4,4,3,2400,420,471,0.23787878787878788,20.197439192796608,1.7519551346235243,9.848468346284701,1.5012955392655936,5.079414571153466,2.216780314412693,2.4876328057031007,0.5897581263697994,0.7701538852574082,16,0.5308462029537429,0.07305898225612538,4,0.6634595298324412,0.20606520457377234,5,0.5135196927107915,0.4036938274158087,10
13,2,4,4,3,2400,420,451,0.22777777777777777,17.751130194855588,0.8997646077633649,9.858319237720954,0.8314151178528976,4.8537995434570975,1.735638300773448,2.5213511314539745,0.5750143693830692,0.49971963894336247,12,0.47309409694638926,0.008816771426303502,2,0.610128467875925,0.07080775558408674,3,0.4608658152373406,0.17161167192319818,8
13,3,4,4,3,2400,420,517,0.2611111111111111,20.191177062697786,2.104846490666703,9.926497140176169,1.9237420587396525,5.387194299144004,2.4299358973907186,2.476884585538945,0.6455466842008956,0.9502844120305863,16,0.5391362107425453,0.14092404633999248,5,0.6723760682379037,0.2803406845964625,6,0.5664315959137896,0.5331093998981048,12
13,4,4,4,3,2400,420,469,0.23686868686868687,19.62148156324628,1.9080886002467106,10.10554172320649,1.0732137831403168,4.6780568480764275,2.331234610265342,2.5076446825535306,0.5929641491044921,0.8280161992739093,18,0.5291756074535117,0.09811874671831086,6,0.657389383964381,0.24265302463921384,7,0.4649655588788179,0.2395038992965082,14
14,0,4,4,4,2400,420,478,0.24141414141414141,17.694298193403174,1.5645986096577376,9.610462060197749,0.5298578962187127,4.480995063899678,1.973289876705047,2.4898864667337977,0.6091773451867741,0.6268941983217436,10,0.4954796261950787,0.0706554288510592,4,0.6262315255207899,0.1738793570690049,5,0.4659684258233,0.08433408121524799,6
14,1,4,4,4,2400,420,449,0.22676767676767676,18.198397803273018,1.1732888257536003,10.067474983942592,0.8070355655493825,5.244529629612592,1.6089202011896846,2.5014086723381723,0.5672803085421968,0.42669689347911,12,0.49208149634367426,0.026911261081926055,3,0.6299487884442422,0.1053908811238971,4,0.4741607975096345,0.1434143818300436,8
14,2,4,4,4,2400,420,484,0.24444444444444444,19.49693825457193,1.3615446653127015,9.86167343524853,1.6062235931919737,5.114352183620553,2.2251984161318097,2.511723523052059,0.612751980765049,0.8029149316573371,12,0.5206248342928107,0.037754115015460436,3,0.658714134446749,0.14411104884645742,4,0.5210399619114026,0.40329536944496136,12
14,3,4,4,4,2400,420,492,0.24848484848484848,20.52383418756693,2.2559827354609707,10.040468084182956,1.1168602562217844,4.656790736891132,3.02616793364202,2.4979233915981984,0.6254406706493054,1.1729260509925552,20,0.5597184346266673,0.15112325120645073,6,0.6976684345672258,0.29699168601144216,7,0.4801854673547732,0.25836827888509517,12
14,4,4,4,4,2400,420,496,0.2505050505050505,19.16036943821882,1.660196798558429,10.03900583926302,0.9465263944801281,4.756547464657063,2.334267954527794,2.5010091958297966,0.6286832096291137,0.8236451558202146,14,0.5453587217771254,0.08100111089879711,4,0.6862684471084951,0.20363065668181465,5,0.49469379695464777,0.207711262190886,12
15,0,4,5,2,2400,420,477,0.2409090909090909,18.708349878230518,1.658046178886221,9.857808473863761,1.1955901562795868,5.0899352874804,1.9804923329465691,2.4827907367769897,0.602644996504781,0.6967461124303235,12,0.5096256446434857,0.05094996836350804,3,0.6337614063115641,0.18816832800276023,4,0.4943942327947923,0.25673950905676013,12
15,1,4,5,2,2400,420,482,0.24343434343434345,20.734562844634866,1.6878448580154046,9.962415955734322,2.2338970119580526,5.475573659765266,2.1951680961524906,2.489936440820893,0.608442911623563,0.7573124532612284,12,0.5316098635888856,0.08027298156058957,4,0.66955198298933,0.1980564869481431,5,0.5616631382915985,0.6407637696400192,16
15,2,4,5,2,2400,420,477,0.2409090909090909,18.563816764527665,1.3583455831569773,9.829850581628245,1.4982516103163601,5.280996312873785,1.774137571257969,2.4845398718637544,0.5946555492800777,0.546310983997433,10,0.4888794280926665,0.029258094239866517,3,0.6190905930001506,0.12750402761008048,4,0.514451026195728,0.3652601847305887,10
15,3,4,5,2,2400,420,515,0.2601010101010101,17.89237765062681,1.0953518487406366,9.770023501632378,1.3097131216701408,4.5918256338926895,1.8832875369792643,2.4616888080343076,0.6390016311008643,0.6015511692300071,10,0.5267458842269788,0.034618409135000944,4,0.6787518111220346,0.10534651267681228,5,0.48451018216918035,0.35195981816823524,10
15,4,4,5,2,2400,420,487,0.24595959595959596,19.091887699675382,1.4582947712439105,9.9314938718621,1.1602172882169361,5.191639372884583,2.0412016972347113,2.4987352335425443,0.6159047628230433,0.6661126056537738,10,0.517148964326688,0.015276029278433353,2,0.6556969744169657,0.11678096333428713,3,0.5380198541691833,0.27330892198512646,8
16,0,4,5,3,2400,420,454,0.2292929292929293,17.818511264595124,1.3330738657018368,10.197312688570541,0.8508713594909081,4.599308218943627,1.5518115464384772,2.502716597372185,0.57481181263484,0.4249863395591948,10,0.49857036334310706,0.033291144574695404,3,0.6337453201084894,0.12633663762165523,4,0.42741046075031675,0.17839669162050606,12
16,1,4,5,3,2400,420,513,0.2590909090909091,19.894801074703157,2.0247484785979846,10.104867820376816,1.9975364332644838,5.264604101110206,1.7114417721447297,2.4817620850156157,0.6481598955948545,0.5369442547632037,10,0.5775015660689583,0.08396522828607958,3,0.7118388698446245,0.2584548830280397,4,0.5489867427789189,0.5533696369190679,12
16,2,4,5,3,2400,420,492,0.24848484848484848,18.563744585503724,1.2386381722914603,10.113557057499099,1.0634924357489313,5.08165040372341,1.8003864594504022,2.4927828861748687,0.6189021853053482,0.5644505503333506,10,0.527114056644129,0.025869926019139157,2,0.6740709160619015,0.11211340440994895,3,0.5243832444531777,0.21645082329964427,12
16,3,4,5,3,2400,420,490,0.2474747474747475,19.648878476197552,1.8199247896814374,10.223664583732715,1.0763707474526658,4.91593723058015,2.0398400963185725,2.505668484666862,0.6188841440308733,0.6671418401422139,12,0.561608944968436,0.06506038201624084,5,0.7021152574698083,0.20515038948055853,6,0.5138520231145205,0.250958871713761,10
16,4,4,5,3,2400,420,479,0.24191919191919192,19.26412738885472,2.20862867108424,9.968712705516873,0.8897015874435643,4.944902816898289,2.1179778101198696,2.5184942367999614,0.6074437292737158,0.7071060460617898,12,0.5210000117167054,0.12479399133948123,5,0.6484805110662099,0.26335250500767304,6,0.4845524678741691,0.16873429039084467,12
17,0,4,5,4,2400,420,485,0.24494949494949494,18.47041375690766,1.3379185056781282,10.162601604058077,1.0511062424709476,4.798125890543314,1.8787753868125108,2.5064038121472825,0.617577526192503,0.6590024935581895,12,0.5218883478586108,0.03393041576666965,3,0.6638544981170149,0.1299203128500671,4,0.49206574212331444,0.24502403347370283,8
17,1,4,5,4,2400,420,515,0.2601010101010101,19.63821800474268,2.0402195670823864,10.19322125433136,1.2553036994948994,4.920053297744777,2.157413336887553,2.49155875909197,0.6454276062165003,0.7172053109320494,10,0.5741254026698595,0.09127421025143559,4,0.7198575497140841,0.22820317178862234,5,0.5230100156870957,0.2930234699515253,10
17,2,4,5,4,2400,420,536,0.27070707070707073,23.50603704716376,3.7049551671271987,10.223104596833823,2.2260764489030693,5.272531630072592,3.121126821532005,2.5120392581304847,0.6821102880486691,1.310019509436313,20,0.6404854390252473,0.35397291943576964,7,0.7698011416638817,0.6065112505451148,8,0.6040298944673966,0.7112600480929074,16
